,Have CV,ID,Location,Date Invited,Date Started,Date Completed,Parts Completed,Overall Score,Chart Interpretation score,Chart Interpretation Self Rating,Business Acumen score,Business Acumen Self Rating,Reports & Visualisations score,Reports & Visualisations Self Rating,SQL score,SQL Self Rating,Data Literacy score,Data Literacy Self Rating
670,1.0,27255,United Arab Emirates,2021-08-29 11:05:40,2021-08-31 14:17:24,2021-08-31 14:47:24,3,0.0,0.0,10.0,,,0.0,5.0,,,0.0,10.0
671,,27258,,2021-08-29 11:05:41,,,0,0.0,,,,,,,,,,
672,,27259,,2021-08-29 11:05:42,,,0,0.0,,,,,,,,,,
673,,27260,,2021-08-29 11:05:42,,,0,0.0,,,,,,,,,,
674,,27261,,2021-08-29 11:05:43,,,0,0.0,,,,,,,,,,
675,,27264,,2021-08-29 11:05:45,,,0,0.0,,,,,,,,,,
676,,27266,,2021-08-29 11:05:46,,,0,0.0,,,,,,,,,,
677,,27267,,2021-08-29 11:05:46,,,0,0.0,,,,,,,,,,
678,,27306,,2021-08-30 20:24:04,,,0,0.0,,,,,,,,,,
679,,27308,,2021-08-30 20:24:06,,,0,0.0,,,,,,,,,,
680,,27310,,2021-08-30 20:24:07,,,0,0.0,,,,,,,,,,
681,,27312,,2021-08-30 20:24:08,,,0,0.0,,,,,,,,,,
682,,27314,,2021-08-30 20:24:09,,,0,0.0,,,,,,,,,,
683,,27317,,2021-08-30 20:24:11,,,0,0.0,,,,,,,,,,
684,,27319,,2021-08-30 20:24:13,,,0,0.0,,,,,,,,,,
685,,27320,,2021-08-30 20:24:13,,,0,0.0,,,,,,,,,,
686,,27322,,2021-08-30 20:24:15,,,0,0.0,,,,,,,,,,
687,,27324,,2021-08-30 20:24:16,,,0,0.0,,,,,,,,,,
688,,27326,,2021-08-30 20:24:17,,,0,0.0,,,,,,,,,,
689,,27328,,2021-08-30 20:24:19,,,0,0.0,,,,,,,,,,
690,,27329,,2021-08-30 20:24:19,,,0,0.0,,,,,,,,,,
691,,27330,,2021-08-30 20:24:20,,,0,0.0,,,,,,,,,,
692,,27335,,2021-08-30 20:24:23,,,0,0.0,,,,,,,,,,
693,,27336,,2021-08-30 20:24:24,,,0,0.0,,,,,,,,,,
694,,27337,,2021-08-30 20:24:25,,,0,0.0,,,,,,,,,,
695,,27338,,2021-08-30 20:24:26,,,0,0.0,,,,,,,,,,
696,1.0,27341,,2021-08-30 20:24:28,,,0,0.0,,,,,,,,,,
697,,27342,,2021-08-30 20:24:28,,,0,0.0,,,,,,,,,,
698,,27343,,2021-08-30 20:24:29,,,0,0.0,,,,,,,,,,
699,,27347,,2021-08-30 20:24:32,,,0,0.0,,,,,,,,,,
700,,27349,,2021-08-30 20:24:33,,,0,0.0,,,,,,,,,,
701,,27350,,2021-08-30 20:24:34,,,0,0.0,,,,,,,,,,
702,,27351,,2021-08-30 20:24:34,,,0,0.0,,,,,,,,,,
703,,27352,,2021-08-30 20:24:35,,,0,0.0,,,,,,,,,,
704,1.0,27353,Lebanon,2021-08-30 20:24:36,2021-09-03 21:54:45,2021-09-03 22:24:45,3,0.0,0.0,8.0,,,0.0,8.0,,,0.0,7.0
705,1.0,27356,United Arab Emirates,2021-08-30 20:24:38,2021-08-31 00:27:57,2021-08-31 01:28:41,3,0.0,0.952,9.0,0.0,8.0,2.353,9.0,0.0,7.0,0.0,8.0
706,,27357,,2021-08-30 20:24:39,,,0,0.0,,,,,,,,,,
707,,27358,,2021-08-30 20:24:39,,,0,0.0,,,,,,,,,,
708,,27359,,2021-08-30 20:24:40,,,0,0.0,,,,,,,,,,
709,,27361,,2021-08-30 20:24:41,,,0,0.0,,,,,,,,,,
710,,27364,,2021-08-30 20:24:43,,,0,0.0,,,,,,,,,,
711,,27365,,2021-08-30 20:24:44,,,0,0.0,,,,,,,,,,
712,1.0,27366,United Arab Emirates,2021-08-30 20:24:45,2021-08-31 14:54:48,2021-09-01 17:38:22,3,0.0,0.0,8.0,0.0,7.0,0.0,9.0,0.0,5.0,0.0,7.0
713,,27367,,2021-08-30 20:24:45,,,0,0.0,,,,,,,,,,
714,,27368,,2021-08-30 20:24:46,,,0,0.0,,,,,,,,,,
715,,27369,,2021-08-30 20:24:47,,,0,0.0,,,,,,,,,,
716,,27370,,2021-08-30 20:24:48,,,0,0.0,,,,,,,,,,
717,,27372,,2021-08-30 20:24:49,,,0,0.0,,,,,,,,,,
718,,27373,,2021-08-30 20:24:50,,,0,0.0,,,,,,,,,,
719,,27374,,2021-08-30 20:24:50,,,0,0.0,,,,,,,,,,
720,,27377,,2021-08-30 20:24:52,,,0,0.0,,,,,,,,,,
721,,27379,,2021-08-30 20:24:53,,,0,0.0,,,,,,,,,,
722,,27380,,2021-08-30 20:24:54,,,0,0.0,,,,,,,,,,
723,,27381,,2021-08-30 20:24:55,,,0,0.0,,,,,,,,,,
724,,27384,,2021-08-30 20:24:57,,,0,0.0,,,,,,,,,,
725,,27385,,2021-08-30 20:24:58,,,0,0.0,,,,,,,,,,
726,,27386,,2021-08-30 20:24:58,,,0,0.0,,,,,,,,,,
727,,27387,,2021-08-30 20:24:59,,,0,0.0,,,,,,,,,,
728,,27390,,2021-08-30 20:25:01,,,0,0.0,,,,,,,,,,
729,,27391,,2021-08-30 20:25:02,,,0,0.0,,,,,,,,,,
730,,27392,,2021-08-30 20:25:02,,,0,0.0,,,,,,,,,,
731,1.0,27393,,2021-08-30 20:25:03,,,0,0.0,,,,,,,,,,
732,,27394,,2021-08-30 20:25:03,,,0,0.0,,,,,,,,,,
733,,27395,,2021-08-30 20:25:05,,,0,0.0,,,,,,,,,,
734,,27396,,2021-08-30 20:25:05,,,0,0.0,,,,,,,,,,
735,,27398,,2021-08-30 20:25:06,,,0,0.0,,,,,,,,,,
736,,27399,,2021-08-30 20:25:07,,,0,0.0,,,,,,,,,,
737,,27400,,2021-08-30 20:25:08,,,0,0.0,,,,,,,,,,
738,,27401,,2021-08-30 20:25:08,,,0,0.0,,,,,,,,,,
739,,27402,,2021-08-30 20:25:09,,,0,0.0,,,,,,,,,,
740,1.0,27403,Pakistan,2021-08-30 20:25:09,2021-08-31 14:40:06,2021-09-02 05:49:07,3,0.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,5.0,0.0,8.0
741,,27405,,2021-08-30 20:25:11,,,0,0.0,,,,,,,,,,
742,,27406,,2021-08-30 20:25:11,,,0,0.0,,,,,,,,,,
743,,27408,,2021-08-30 20:25:13,,,0,0.0,,,,,,,,,,
744,,27409,,2021-08-30 20:25:13,,,0,0.0,,,,,,,,,,
745,,27411,,2021-08-30 20:25:14,,,0,0.0,,,,,,,,,,
746,,27412,,2021-08-30 20:25:15,,,0,0.0,,,,,,,,,,
747,,27414,,2021-08-30 20:25:16,,,0,0.0,,,,,,,,,,
748,1.0,27417,India,2021-08-30 20:25:18,2021-08-30 23:31:41,2021-08-31 00:01:41,3,0.0,0.0,8.0,,,0.0,5.0,,,0.0,5.0
749,,27419,,2021-08-30 20:25:19,,,0,0.0,,,,,,,,,,
750,,27422,,2021-08-30 20:25:21,,,0,0.0,,,,,,,,,,
751,,27423,,2021-08-30 20:25:22,,,0,0.0,,,,,,,,,,
752,,27424,,2021-08-30 20:25:22,,,0,0.0,,,,,,,,,,
753,,27425,,2021-08-30 20:25:23,,,0,0.0,,,,,,,,,,
754,,27427,,2021-08-30 20:25:24,,,0,0.0,,,,,,,,,,
755,,27428,,2021-08-30 20:25:25,,,0,0.0,,,,,,,,,,
756,1.0,27431,Israel,2021-08-30 20:25:26,2021-09-03 05:51:57,2021-09-03 06:21:57,3,0.0,0.0,10.0,,,0.0,10.0,,,0.0,10.0
757,,27432,,2021-08-30 20:25:27,,,0,0.0,,,,,,,,,,
758,,27433,,2021-08-30 20:25:28,,,0,0.0,,,,,,,,,,
759,,27434,,2021-08-30 20:25:28,,,0,0.0,,,,,,,,,,
760,,27436,,2021-08-30 20:25:29,,,0,0.0,,,,,,,,,,
761,,27438,,2021-08-30 20:25:31,,,0,0.0,,,,,,,,,,
762,,27440,,2021-08-30 20:25:32,,,0,0.0,,,,,,,,,,
763,,27442,,2021-08-30 20:25:33,,,0,0.0,,,,,,,,,,
764,,27443,,2021-08-30 20:25:34,,,0,0.0,,,,,,,,,,
765,,27445,,2021-08-30 20:25:35,,,0,0.0,,,,,,,,,,
766,,27447,,2021-08-30 20:25:36,,,0,0.0,,,,,,,,,,
767,,27449,,2021-08-30 20:25:37,,,0,0.0,,,,,,,,,,
768,,27451,,2021-08-30 20:25:38,,,0,0.0,,,,,,,,,,
769,,27452,,2021-08-30 20:25:39,,,0,0.0,,,,,,,,,,
770,,27453,,2021-08-30 20:25:40,,,0,0.0,,,,,,,,,,
771,,27454,,2021-08-30 20:25:40,,,0,0.0,,,,,,,,,,
772,,27455,,2021-08-30 20:25:41,,,0,0.0,,,,,,,,,,
773,,27456,,2021-08-30 20:25:41,,,0,0.0,,,,,,,,,,
774,,27457,,2021-08-30 20:25:42,,,0,0.0,,,,,,,,,,
775,,27459,,2021-08-30 20:25:43,,,0,0.0,,,,,,,,,,
776,,27461,,2021-08-30 20:25:44,,,0,0.0,,,,,,,,,,
777,,27466,,2021-08-30 20:25:47,,,0,0.0,,,,,,,,,,
778,,27467,,2021-08-30 20:25:48,,,0,0.0,,,,,,,,,,
779,,27468,,2021-08-30 20:25:49,,,0,0.0,,,,,,,,,,
780,,27494,,2021-08-31 16:57:09,,,0,0.0,,,,,,,,,,
781,,27531,,2021-09-02 08:55:22,,,0,0.0,,,,,,,,,,
782,1.0,27594,,2021-09-02 20:35:02,,,0,0.0,,,,,,,,,,
783,,27595,,2021-09-02 20:35:03,,,0,0.0,,,,,,,,,,
784,,27600,,2021-09-02 20:35:06,,,0,0.0,,,,,,,,,,
785,1.0,27601,,2021-09-02 20:35:07,,,0,0.0,,,,,,,,,,
786,,27605,,2021-09-02 20:35:09,,,0,0.0,,,,,,,,,,
787,,27606,,2021-09-02 20:35:10,,,0,0.0,,,,,,,,,,
788,,27607,,2021-09-02 20:35:11,,,0,0.0,,,,,,,,,,
789,,27609,,2021-09-02 20:35:12,,,0,0.0,,,,,,,,,,
790,,27610,,2021-09-02 20:35:13,,,0,0.0,,,,,,,,,,
791,,27615,,2021-09-02 20:35:16,,,0,0.0,,,,,,,,,,
792,,27617,,2021-09-02 20:35:17,,,0,0.0,,,,,,,,,,
793,,27620,,2021-09-02 20:35:19,,,0,0.0,,,,,,,,,,
794,,27622,,2021-09-02 20:35:20,,,0,0.0,,,,,,,,,,
795,,27623,,2021-09-02 20:35:20,,,0,0.0,,,,,,,,,,
796,,27626,,2021-09-02 20:41:02,,,0,0.0,,,,,,,,,,
797,1.0,27627,,2021-09-02 20:41:02,,,0,0.0,,,,,,,,,,
798,,27628,,2021-09-02 20:41:03,,,0,0.0,,,,,,,,,,
799,,27629,,2021-09-02 20:41:04,,,0,0.0,,,,,,,,,,
800,,27785,,2021-09-06 11:57:01,,,0,0.0,,,,,,,,,,
801,,27788,,2021-09-06 11:57:03,,,0,0.0,,,,,,,,,,
802,,27790,,2021-09-06 11:57:04,,,0,0.0,,,,,,,,,,
803,,27791,,2021-09-06 11:57:05,,,0,0.0,,,,,,,,,,
804,,27792,,2021-09-06 11:57:05,,,0,0.0,,,,,,,,,,
805,,27793,,2021-09-06 11:57:06,,,0,0.0,,,,,,,,,,
806,,27794,,2021-09-06 11:57:07,,,0,0.0,,,,,,,,,,
807,,27795,,2021-09-06 11:57:08,,,0,0.0,,,,,,,,,,
808,,27797,,2021-09-06 11:57:09,,,0,0.0,,,,,,,,,,
809,,27799,,2021-09-06 11:57:10,,,0,0.0,,,,,,,,,,
810,,27802,,2021-09-06 11:57:12,,,0,0.0,,,,,,,,,,
811,1.0,27805,,2021-09-06 11:57:14,,,0,0.0,,,,,,,,,,
812,1.0,27807,,2021-09-06 11:57:15,,,0,0.0,,,,,,,,,,
813,,27808,,2021-09-06 11:57:16,,,0,0.0,,,,,,,,,,
814,1.0,27811,Netherlands,2021-09-06 11:57:17,2021-09-07 05:02:47,2021-09-07 05:32:47,3,0.0,0.0,5.0,,,0.0,5.0,,,0.0,5.0
815,,27814,,2021-09-06 11:57:19,,,0,0.0,,,,,,,,,,
816,,27815,,2021-09-06 11:57:19,,,0,0.0,,,,,,,,,,
817,,27816,,2021-09-06 11:57:20,,,0,0.0,,,,,,,,,,
818,,27819,,2021-09-06 11:57:21,,,0,0.0,,,,,,,,,,
819,,27820,,2021-09-06 11:57:22,,,0,0.0,,,,,,,,,,
820,,27824,,2021-09-06 11:57:24,,,0,0.0,,,,,,,,,,
821,,27825,,2021-09-06 11:57:25,,,0,0.0,,,,,,,,,,
822,,27826,,2021-09-06 11:57:25,,,0,0.0,,,,,,,,,,
823,,27829,,2021-09-06 11:57:27,,,0,0.0,,,,,,,,,,
824,,27831,,2021-09-06 11:57:28,,,0,0.0,,,,,,,,,,
825,,27833,,2021-09-06 11:57:29,,,0,0.0,,,,,,,,,,
826,,27834,,2021-09-06 11:57:30,,,0,0.0,,,,,,,,,,
827,,27836,,2021-09-06 11:57:31,,,0,0.0,,,,,,,,,,
828,,27837,,2021-09-06 11:57:32,,,0,0.0,,,,,,,,,,
829,,27841,,2021-09-06 11:57:34,,,0,0.0,,,,,,,,,,
830,,27842,,2021-09-06 11:57:34,,,0,0.0,,,,,,,,,,
831,,27843,,2021-09-06 11:57:35,,,0,0.0,,,,,,,,,,
832,,27846,,2021-09-06 11:57:37,,,0,0.0,,,,,,,,,,
833,,27847,,2021-09-06 11:57:37,,,0,0.0,,,,,,,,,,
834,1.0,27849,,2021-09-06 11:57:38,,,0,0.0,,,,,,,,,,
835,1.0,27851,,2021-09-06 11:57:40,,,0,0.0,,,,,,,,,,
836,,27993,,2021-09-07 14:31:03,,,0,0.0,,,,,,,,,,
837,1.0,27995,,2021-09-07 14:31:05,,,0,0.0,,,,,,,,,,
838,1.0,27998,,2021-09-07 14:31:07,,,0,0.0,,,,,,,,,,
839,,27999,,2021-09-07 14:31:07,,,0,0.0,,,,,,,,,,
840,,28000,,2021-09-07 14:31:08,,,0,0.0,,,,,,,,,,
841,,28001,,2021-09-07 14:31:08,,,0,0.0,,,,,,,,,,
842,,28002,,2021-09-07 14:31:09,,,0,0.0,,,,,,,,,,
843,1.0,28003,Portugal,2021-09-07 14:31:09,2021-09-10 05:19:42,2021-09-11 03:03:45,3,0.0,0.0,8.0,,,0.0,8.0,0.0,1.0,0.0,7.0
844,,28004,,2021-09-07 14:31:10,,,0,0.0,,,,,,,,,,
845,,28006,,2021-09-07 14:31:11,,,0,0.0,,,,,,,,,,
846,,28008,,2021-09-07 14:31:12,,,0,0.0,,,,,,,,,,
847,,28011,,2021-09-07 14:31:14,,,0,0.0,,,,,,,,,,
848,,28012,,2021-09-07 14:31:15,,,0,0.0,,,,,,,,,,
849,,28013,,2021-09-07 14:31:15,,,0,0.0,,,,,,,,,,
850,,28016,,2021-09-07 14:31:17,,,0,0.0,,,,,,,,,,
851,,28017,,2021-09-07 14:31:18,,,0,0.0,,,,,,,,,,
852,,28022,,2021-09-07 14:31:20,,,0,0.0,,,,,,,,,,
853,,28023,,2021-09-07 14:31:21,,,0,0.0,,,,,,,,,,
854,,28024,,2021-09-07 14:31:22,,,0,0.0,,,,,,,,,,
855,1.0,28025,,2021-09-07 14:31:22,,,0,0.0,,,,,,,,,,
856,,28027,,2021-09-07 14:31:23,,,0,0.0,,,,,,,,,,
857,,28030,,2021-09-07 14:31:25,,,0,0.0,,,,,,,,,,
858,1.0,28032,Portugal,2021-09-07 14:31:26,2021-09-08 00:08:22,2021-09-08 00:38:22,3,0.0,0.0,8.0,,,0.0,5.0,,,0.0,6.0
859,,28033,,2021-09-07 14:31:26,,,0,0.0,,,,,,,,,,
860,,28034,,2021-09-07 14:31:27,,,0,0.0,,,,,,,,,,
861,,28035,,2021-09-07 14:31:28,,,0,0.0,,,,,,,,,,
862,,28037,,2021-09-07 14:31:29,,,0,0.0,,,,,,,,,,
863,1.0,28038,,2021-09-07 14:31:29,,,0,0.0,,,,,,,,,,
864,1.0,28040,,2021-09-07 14:31:30,,,0,0.0,,,,,,,,,,
865,,28043,,2021-09-07 14:31:32,,,0,0.0,,,,,,,,,,
866,,28045,,2021-09-07 14:31:33,,,0,0.0,,,,,,,,,,
867,,28046,,2021-09-07 14:31:34,,,0,0.0,,,,,,,,,,
868,,28047,,2021-09-07 14:31:34,,,0,0.0,,,,,,,,,,
869,,28049,,2021-09-07 14:31:36,,,0,0.0,,,,,,,,,,
870,,28050,,2021-09-07 14:31:36,,,0,0.0,,,,,,,,,,
871,,28055,,2021-09-07 14:31:39,,,0,0.0,,,,,,,,,,
872,,28056,,2021-09-07 14:31:40,,,0,0.0,,,,,,,,,,
873,,28063,,2021-09-07 14:31:44,,,0,0.0,,,,,,,,,,
874,,28064,,2021-09-07 14:31:44,,,0,0.0,,,,,,,,,,
875,,28087,,2021-09-08 14:50:01,,,0,0.0,,,,,,,,,,
876,,28088,,2021-09-08 14:50:02,,,0,0.0,,,,,,,,,,
877,,28091,,2021-09-08 14:50:04,,,0,0.0,,,,,,,,,,
878,,28093,,2021-09-08 14:50:05,,,0,0.0,,,,,,,,,,
879,,28095,,2021-09-08 14:50:06,,,0,0.0,,,,,,,,,,
880,,28103,,2021-09-08 14:50:11,,,0,0.0,,,,,,,,,,
881,,28104,,2021-09-08 14:50:11,,,0,0.0,,,,,,,,,,
882,,28105,,2021-09-08 14:50:12,,,0,0.0,,,,,,,,,,
883,,28106,,2021-09-08 14:50:12,,,0,0.0,,,,,,,,,,
884,,28107,,2021-09-08 14:50:13,,,0,0.0,,,,,,,,,,
885,,28109,,2021-09-08 14:50:14,,,0,0.0,,,,,,,,,,
886,,28110,,2021-09-08 14:50:15,,,0,0.0,,,,,,,,,,
887,,28111,,2021-09-08 14:50:15,,,0,0.0,,,,,,,,,,
888,,28112,,2021-09-08 14:50:16,,,0,0.0,,,,,,,,,,
889,,28115,,2021-09-08 14:50:17,,,0,0.0,,,,,,,,,,
890,1.0,28120,,2021-09-08 14:50:21,,,0,0.0,,,,,,,,,,
891,,28121,,2021-09-08 14:50:21,,,0,0.0,,,,,,,,,,
892,,28122,,2021-09-08 14:50:22,,,0,0.0,,,,,,,,,,
893,1.0,28125,,2021-09-08 14:50:24,,,0,0.0,,,,,,,,,,
894,,28246,,2021-09-09 15:21:01,,,0,0.0,,,,,,,,,,
895,,28248,,2021-09-09 15:21:03,,,0,0.0,,,,,,,,,,
896,,28249,,2021-09-09 15:21:03,,,0,0.0,,,,,,,,,,
897,,28253,,2021-09-09 15:21:05,,,0,0.0,,,,,,,,,,
898,,28255,,2021-09-09 15:21:07,,,0,0.0,,,,,,,,,,
899,,28258,,2021-09-09 15:21:08,,,0,0.0,,,,,,,,,,
900,,28454,,2021-09-11 15:25:02,,,0,0.0,,,,,,,,,,
901,,28457,,2021-09-11 15:25:04,,,0,0.0,,,,,,,,,,
902,,28458,,2021-09-11 15:25:05,,,0,0.0,,,,,,,,,,
903,,28460,,2021-09-11 15:25:06,,,0,0.0,,,,,,,,,,
904,,28461,,2021-09-11 15:25:07,,,0,0.0,,,,,,,,,,
905,,28465,,2021-09-11 15:25:09,,,0,0.0,,,,,,,,,,
906,1.0,28466,Italy,2021-09-11 15:25:10,2021-09-13 00:20:30,2021-09-13 00:50:30,3,0.0,0.0,6.0,,,0.0,8.0,,,0.0,7.0
907,,28469,,2021-09-11 15:25:12,,,0,0.0,,,,,,,,,,
908,,28470,,2021-09-11 15:25:13,,,0,0.0,,,,,,,,,,
909,,28473,,2021-09-11 15:25:15,,,0,0.0,,,,,,,,,,
910,,28474,,2021-09-11 15:25:16,,,0,0.0,,,,,,,,,,
911,,28475,,2021-09-11 15:25:16,,,0,0.0,,,,,,,,,,
912,,28478,,2021-09-11 15:25:18,,,0,0.0,,,,,,,,,,
913,,28479,,2021-09-11 15:25:19,,,0,0.0,,,,,,,,,,
914,,28480,,2021-09-11 15:25:20,,,0,0.0,,,,,,,,,,
915,,28482,,2021-09-11 15:25:21,,,0,0.0,,,,,,,,,,
916,,28483,,2021-09-11 15:25:21,,,0,0.0,,,,,,,,,,
917,,28486,,2021-09-11 15:25:23,,,0,0.0,,,,,,,,,,
918,,28487,,2021-09-11 15:25:24,,,0,0.0,,,,,,,,,,
919,1.0,28488,Tunisia,2021-09-11 15:25:24,2021-09-13 21:29:00,2021-09-14 08:51:45,3,0.0,0.0,9.0,,,0.0,9.0,0.0,7.0,0.0,8.0
920,,28491,,2021-09-11 15:26:03,,,0,0.0,,,,,,,,,,
921,,28492,,2021-09-11 15:26:03,,,0,0.0,,,,,,,,,,
922,,28493,,2021-09-11 15:26:04,,,0,0.0,,,,,,,,,,
923,1.0,28494,India,2021-09-11 15:26:05,2021-09-17 04:20:17,2021-09-17 04:50:17,3,0.0,0.0,9.0,,,0.0,9.0,,,0.0,8.0
924,,28496,,2021-09-11 15:26:06,,,0,0.0,,,,,,,,,,
925,,28497,,2021-09-11 15:26:06,,,0,0.0,,,,,,,,,,
926,,28500,,2021-09-11 15:26:08,,,0,0.0,,,,,,,,,,
927,,28501,,2021-09-11 15:26:09,,,0,0.0,,,,,,,,,,
928,,28502,,2021-09-11 15:26:09,,,0,0.0,,,,,,,,,,
929,,28503,,2021-09-11 15:26:10,,,0,0.0,,,,,,,,,,
930,,28504,,2021-09-11 15:26:11,,,0,0.0,,,,,,,,,,
931,,28505,,2021-09-11 15:26:11,,,0,0.0,,,,,,,,,,
932,1.0,28507,Italy,2021-09-11 15:26:13,2021-09-15 18:47:58,2021-09-15 19:17:58,3,0.0,0.0,8.0,,,0.0,8.0,,,0.0,8.0
933,,28510,,2021-09-11 15:26:14,,,0,0.0,,,,,,,,,,
934,,28511,,2021-09-11 15:26:15,,,0,0.0,,,,,,,,,,
935,,28518,,2021-09-11 15:26:20,,,0,0.0,,,,,,,,,,
936,,28520,,2021-09-11 15:26:21,,,0,0.0,,,,,,,,,,
937,,28521,,2021-09-11 15:26:21,,,0,0.0,,,,,,,,,,
938,,28524,,2021-09-11 15:26:23,,,0,0.0,,,,,,,,,,
939,,28528,,2021-09-11 15:26:26,,,0,0.0,,,,,,,,,,
940,,28529,,2021-09-11 15:26:26,,,0,0.0,,,,,,,,,,
941,,28530,,2021-09-11 15:26:27,,,0,0.0,,,,,,,,,,
942,,28532,,2021-09-11 15:26:28,,,0,0.0,,,,,,,,,,
943,,28533,,2021-09-11 15:26:28,,,0,0.0,,,,,,,,,,
944,,28534,,2021-09-11 15:26:29,,,0,0.0,,,,,,,,,,
945,,28535,,2021-09-11 15:26:29,,,0,0.0,,,,,,,,,,
946,,28536,,2021-09-11 15:26:30,,,0,0.0,,,,,,,,,,
947,,28537,,2021-09-11 15:26:31,,,0,0.0,,,,,,,,,,
948,1.0,28539,,2021-09-11 15:26:32,,,0,0.0,,,,,,,,,,
949,,28540,,2021-09-11 15:26:33,,,0,0.0,,,,,,,,,,
950,1.0,28541,Turkey,2021-09-11 15:26:33,2021-09-13 20:39:57,2021-09-13 21:09:57,3,0.0,0.0,6.0,,,0.0,6.0,,,0.0,6.0
951,,28542,,2021-09-11 15:26:34,,,0,0.0,,,,,,,,,,
952,,28544,,2021-09-11 15:26:35,,,0,0.0,,,,,,,,,,
953,,28562,,2021-09-13 13:39:02,,,0,0.0,,,,,,,,,,
954,,28563,,2021-09-13 13:39:03,,,0,0.0,,,,,,,,,,
955,,28567,,2021-09-13 13:39:05,,,0,0.0,,,,,,,,,,
956,,28570,,2021-09-13 13:40:03,,,0,0.0,,,,,,,,,,
957,,28573,,2021-09-13 13:40:05,,,0,0.0,,,,,,,,,,
958,,28575,,2021-09-13 13:40:07,,,0,0.0,,,,,,,,,,
959,,28577,,2021-09-13 13:40:08,,,0,0.0,,,,,,,,,,
960,,28579,,2021-09-13 13:40:09,,,0,0.0,,,,,,,,,,
961,1.0,28580,South Africa,2021-09-13 13:40:10,2021-09-19 06:08:33,2021-09-19 06:38:33,3,0.0,0.0,8.0,,,0.0,8.0,,,0.0,8.0
962,,28582,,2021-09-13 13:40:11,,,0,0.0,,,,,,,,,,
963,,28585,,2021-09-13 13:40:13,,,0,0.0,,,,,,,,,,
964,,28587,,2021-09-13 13:40:14,,,0,0.0,,,,,,,,,,
965,,28589,,2021-09-13 13:40:16,,,0,0.0,,,,,,,,,,
966,,28590,,2021-09-13 13:40:16,,,0,0.0,,,,,,,,,,
967,,28594,,2021-09-13 13:40:19,,,0,0.0,,,,,,,,,,
968,,28596,,2021-09-13 13:40:20,,,0,0.0,,,,,,,,,,
969,,28597,,2021-09-13 13:40:20,,,0,0.0,,,,,,,,,,
970,,28598,,2021-09-13 13:40:21,,,0,0.0,,,,,,,,,,
971,1.0,28599,South Africa,2021-09-13 13:40:21,2021-09-18 03:33:18,2021-09-18 04:03:18,3,0.0,0.0,8.0,,,0.0,7.0,,,0.0,6.0
972,,28605,,2021-09-13 13:40:25,,,0,0.0,,,,,,,,,,
973,,28607,,2021-09-13 13:40:26,,,0,0.0,,,,,,,,,,
974,,28608,,2021-09-13 13:40:27,,,0,0.0,,,,,,,,,,
975,,28611,,2021-09-13 13:40:29,,,0,0.0,,,,,,,,,,
976,1.0,28612,Spain,2021-09-13 13:40:29,2021-09-13 19:34:09,2021-09-13 20:04:09,3,0.0,0.0,8.0,,,0.0,9.0,,,0.0,5.0
977,,28613,,2021-09-13 13:40:30,,,0,0.0,,,,,,,,,,
978,,28614,,2021-09-13 13:40:30,,,0,0.0,,,,,,,,,,
979,,28615,,2021-09-13 13:40:31,,,0,0.0,,,,,,,,,,
980,1.0,28616,Pakistan,2021-09-13 13:40:32,2021-09-13 19:15:49,2021-09-13 20:16:12,3,0.0,1.905,9.0,0.0,7.0,4.706,9.0,0.0,5.0,0.0,8.0
981,,28617,,2021-09-13 13:40:32,,,0,0.0,,,,,,,,,,
982,,28618,,2021-09-13 13:40:33,,,0,0.0,,,,,,,,,,
983,,28619,,2021-09-13 13:40:33,,,0,0.0,,,,,,,,,,
984,,28626,,2021-09-13 13:40:37,,,0,0.0,,,,,,,,,,
985,,28628,,2021-09-13 13:40:38,,,0,0.0,,,,,,,,,,
986,,28629,,2021-09-13 13:40:39,,,0,0.0,,,,,,,,,,
987,,28631,,2021-09-13 13:40:40,,,0,0.0,,,,,,,,,,
988,,28632,,2021-09-13 13:40:41,,,0,0.0,,,,,,,,,,
989,,28633,,2021-09-13 13:40:41,,,0,0.0,,,,,,,,,,
990,,28634,,2021-09-13 13:40:42,,,0,0.0,,,,,,,,,,
991,,28635,,2021-09-13 13:40:42,,,0,0.0,,,,,,,,,,
992,,28636,,2021-09-13 13:40:43,,,0,0.0,,,,,,,,,,
993,,28637,,2021-09-13 13:40:44,,,0,0.0,,,,,,,,,,
994,,28641,,2021-09-13 13:40:46,,,0,0.0,,,,,,,,,,
995,,28647,,2021-09-13 13:40:49,,,0,0.0,,,,,,,,,,
996,,28649,,2021-09-13 13:40:51,,,0,0.0,,,,,,,,,,
997,,28650,,2021-09-13 13:40:51,,,0,0.0,,,,,,,,,,
998,,28651,,2021-09-13 13:40:52,,,0,0.0,,,,,,,,,,
999,,28654,,2021-09-13 13:40:54,,,0,0.0,,,,,,,,,,
1000,,28660,,2021-09-13 13:40:57,,,0,0.0,,,,,,,,,,
1001,,28661,,2021-09-13 13:40:58,,,0,0.0,,,,,,,,,,
1002,,28665,,2021-09-13 13:41:00,,,0,0.0,,,,,,,,,,
1003,,28666,,2021-09-13 13:41:00,,,0,0.0,,,,,,,,,,
1004,,28669,,2021-09-13 13:41:02,,,0,0.0,,,,,,,,,,
1005,,28670,,2021-09-13 13:41:03,,,0,0.0,,,,,,,,,,
